Name,campaignId,companyName,AdExtension_Type,id,source,phoneNumber,address,iconMediaId,id,email,shouldSyncUrl,iconMediaId,AdExtension_Type,phoneNumber,isCallOnly,AdExtension_Type,countryCode,id,id,sitelinks,AdExtension_Type,network,Stats_Type
Orlando North,104531718,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 923-1417,false,MobileExtension,US,304810638,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Orlando North,104531718,AlphaGraphics Orlando,LocationExtension,304810758,ADWORDS_FRONTEND,(888) 923-1417,"1315 North Mills Ave, Orlando, FL, US, 32803",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Orlando North,104531838,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 923-1417,false,MobileExtension,US,304810638,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Orlando North,104531838,AlphaGraphics Orlando,LocationExtension,304810758,ADWORDS_FRONTEND,(888) 923-1417,"1315 North Mills Ave, Orlando, FL, US, 32803",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Norwalk,119340115,AlphaGraphics Norwalk,LocationExtension,91631395,ADWORDS_FRONTEND,(888) 372-8961,"15 Oakwood Ave, Norwalk, CT, US, 06850",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Norwalk,119340115,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 372-8961,false,MobileExtension,US,91631515,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Norwalk,119340235,AlphaGraphics Norwalk,LocationExtension,91631395,ADWORDS_FRONTEND,(888) 372-8961,"15 Oakwood Ave, Norwalk, CT, US, 06850",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Norwalk,119340235,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 372-8961,false,MobileExtension,US,91631515,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Wilmington,70187015,AlphaGraphics Wilmington,LocationExtension,17009735,ADWORDS_FRONTEND,(888) 496-1045,"4445 Concord Pike, Wilmington, DE, US, 19803",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Wilmington,70187015,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 496-1045,true,MobileExtension,US,24159815,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Wilmington,70187015,Alphagraphics Newark,LocationExtension,205463015,ADWORDS_FRONTEND,(888) 496-1045,"703 Interchange Blvd, Newark, DE, US, 19711",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Wilmington,70187135,AlphaGraphics Wilmington,LocationExtension,17009735,ADWORDS_FRONTEND,(888) 496-1045,"4445 Concord Pike, Wilmington, DE, US, 19803",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Wilmington,70187135,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 496-1045,true,MobileExtension,US,24159815,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Wilmington,70187135,Alphagraphics Newark,LocationExtension,205463015,ADWORDS_FRONTEND,(888) 496-1045,"703 Interchange Blvd, Newark, DE, US, 19711",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Elk Grove Village,58414288,AlphaGraphics Elk Grove Village,LocationExtension,13429888,ADWORDS_FRONTEND,(888) 658-9681,"86 Biesterfield Road, Elk Grove Village, IL, US, 60007",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Elk Grove Village,58414288,AlphaGraphics Elk Grove Village,LocationExtension,13430008,ADWORDS_FRONTEND,(888) 658-9681,"86 Biesterfield Road, Elk Grove Village, IL, US, 60007",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Elk Grove Village,58414288,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 658-9681,true,MobileExtension,US,59471968,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Elk Grove Village,58414408,AlphaGraphics Elk Grove Village,LocationExtension,13429768,ADWORDS_FRONTEND,(888) 658-9681,"86 Biesterfield Road, Elk Grove Village, IL, US, 60007",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Elk Grove Village,58414408,AlphaGraphics Elk Grove Village,LocationExtension,13430128,ADWORDS_FRONTEND,(888) 658-9681,"86 Biesterfield Road, Elk Grove Village, IL, US, 60007",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Elk Grove Village,58414408,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 658-9681,true,MobileExtension,US,59471968,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics Bountiful,LocationExtension,13207555,ADWORDS_FRONTEND,1 (888) 556-4303,"265 S. Main St, Bountiful, UT, US, 84010",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics West Valley,LocationExtension,13207645,ADWORDS_FRONTEND,1 (888) 813-3257,"2189 South 3200 West, West Valley City, UT, US, 84119",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics Downtown Salt Lake,LocationExtension,13207735,ADWORDS_FRONTEND,1 (888) 855-5693,"117 West 900 South, Salt Lake City, UT, US, 84101",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics South Salt Lake,LocationExtension,13207825,ADWORDS_FRONTEND,1 (888) 857-4011,"2945 South West Temple, Salt Lake City, UT, US, 84115",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics East Millcreek,LocationExtension,13207915,ADWORDS_FRONTEND,1 (888) 863-1635,"3310 South 2300 East, Salt Lake City, UT, US, 84109",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics Fort Union Boulevard,LocationExtension,13208005,ADWORDS_FRONTEND,1 (888) 866-5996,"1929 E. Fort Union Blvd., Salt Lake City, UT, US, 84121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics West Jordan,LocationExtension,13208095,ADWORDS_FRONTEND,1 (888) 871-2494,"1231 W. 9000 South, West Jordan, UT, US, 84088",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,AlphaGraphics Draper,LocationExtension,13208185,ADWORDS_FRONTEND,1 (888) 872-7116,"12198 S. Factory Outlet Dr., Draper, UT, US, 84020",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601105,N/A,SitelinksExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SitelinksExtension,N/A,N/A,SitelinksExtension,N/A,N/A,392000215,"[{'displayText': 'Full-Service Printing Services', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/printing-group.html'}, {'displayText': 'Layout & Design, Creative Services', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/design-group.html'}, {'displayText': 'Direct Marketing Services', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/marketing-group.html'}, {'displayText': 'Direct Mail and Marketing', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/direct-mail-group.html'}]",SitelinksExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics Draper,LocationExtension,12989125,ADWORDS_FRONTEND,1 (888) 872-7116,"12198 S. Factory Outlet Dr., Draper, UT , UT, US, 84020",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics South Salt Lake,LocationExtension,12989215,ADWORDS_FRONTEND,1 (888) 857-4011,"2945 South West Temple, Salt Lake City, UT, US, 84115",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,Downtown Salt Lake City,LocationExtension,12989305,ADWORDS_FRONTEND,1 (888) 855-5693,"117 West 900 South, Salt Lake City, UT, US,  84101",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics West Jordan,LocationExtension,12989395,ADWORDS_FRONTEND,1 (888) 871-2494,"1231 W. 9000 South, West Jordan, UT, US, 84088",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics Downtown Salt Lake,LocationExtension,12989485,ADWORDS_FRONTEND,1 (888) 855-5693,"117 West 900 South, Salt Lake City, UT, US,  84101",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics East Millcreek,LocationExtension,12989575,ADWORDS_FRONTEND,1 (888) 863-1635,"3310 South 2300 East, Salt Lake City, UT, US, 84109",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics West Valley,LocationExtension,12989665,ADWORDS_FRONTEND,1 (888) 813-3257,"2189 South 3200 West, West Valley City, UT, US, 84119",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics Fort Union Blvd,LocationExtension,12989755,ADWORDS_FRONTEND,1 (888) 866-5996,"1929 E. Fort Union Blvd., Salt Lake City, UT, US, 84121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics Bountiful,LocationExtension,13206835,ADWORDS_FRONTEND,1 (888) 556-4303,"265 S. Main St, Bountiful, UT, US, 84010",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics Fort Union Blvd,LocationExtension,13206925,ADWORDS_FRONTEND,1 (888) 866-5996,"1929 E. Fort Union Blvd., Salt Lake City, UT, US, 84121",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics West Valley,LocationExtension,13207015,ADWORDS_FRONTEND,1 (888) 813-3257,"2189 South 3200 West, West Valley City, UT, US, 84119",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics East Millcreek,LocationExtension,13207105,ADWORDS_FRONTEND,1 (888) 863-1635,"3310 South 2300 East, Salt Lake City, UT, US, 84109",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics Downtown Salt Lake,LocationExtension,13207195,ADWORDS_FRONTEND,1 (888) 855-5693,"117 West 900 South, Salt Lake City, UT, US, 84101",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics West Jordan,LocationExtension,13207285,ADWORDS_FRONTEND,1 (888) 871-2494,"1231 W. 9000 South, West Jordan, UT, US, 84088",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics South Salt Lake,LocationExtension,13207375,ADWORDS_FRONTEND,1 (888) 857-4011,"2945 South West Temple, Salt Lake City, UT, US, 84115",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,AlphaGraphics Draper,LocationExtension,13207465,ADWORDS_FRONTEND,1 (888) 872-7116,"12198 S. Factory Outlet Dr., Draper, UT, UT, US, 84020",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Salt Lake City Group,51601195,N/A,SitelinksExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SitelinksExtension,N/A,N/A,SitelinksExtension,N/A,N/A,392000215,"[{'displayText': 'Full-Service Printing Services', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/printing-group.html'}, {'displayText': 'Layout & Design, Creative Services', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/design-group.html'}, {'displayText': 'Direct Marketing Services', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/marketing-group.html'}, {'displayText': 'Direct Mail and Marketing', 'destinationUrl': 'http://www.saltlakecity-alphagraphics.com/direct-mail-group.html'}]",SitelinksExtension,ALL,CampaignAdExtensionStats
West Loop,135341174,AlphaGraphics Chicago,LocationExtension,383992334,ADWORDS_FRONTEND,(888) 671-9877,"1017 West Washington Boulevard, Chicago, IL, US, 60607",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
West Loop,135341294,AlphaGraphics Chicago,LocationExtension,383992334,ADWORDS_FRONTEND,(888) 671-9877,"1017 West Washington Boulevard, Chicago, IL, US, 60607",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391845,AlphaGraphics Waltham,LocationExtension,13012615,ADWORDS_FRONTEND,1 (888) 214-4321,"1275 Main St., Waltham, MA, US, 02451",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391845,AlphaGraphics Woburn,LocationExtension,13012705,ADWORDS_FRONTEND,1 (888) 217-5992,"130 New Boston St., Woburn, MA, US, 01801",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391845,AlphaGraphics Concord,LocationExtension,13258765,ADWORDS_FRONTEND,(888) 248-8594,"192 Sudbury Road, Concord, MA, US, 01742",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391845,AlphaGraphics Concord,LocationExtension,13258855,ADWORDS_FRONTEND,(888) 248-8594,"192 Sudbury Road, Concord, MA, US, 01742",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391935,AlphaGraphics Woburn,LocationExtension,13012435,ADWORDS_FRONTEND,1 (888) 217-5992,"130 New Boston St., Woburn, MA, US, 01801",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391935,AlphaGraphics Waltham,LocationExtension,13012525,ADWORDS_FRONTEND,1 (888) 214-4321,"1275 Main St., Waltham, MA, US, 02451",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391935,AlphaGraphics Concord,LocationExtension,13258495,ADWORDS_FRONTEND,(888) 248-8594,"192 Sudbury Road, Concord, MA, US, 01742",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391935,AlphaGraphics Waltham,LocationExtension,13258585,ADWORDS_FRONTEND,(888) 214-4321,"1275 Main St., Waltham, MA, US, 02451",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,52391935,AlphaGraphics Woburn,LocationExtension,13258675,ADWORDS_FRONTEND,(888) 217-5992,"130 New Boston St., Woburn, MA, US, 01801",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
North Central TX,43949733,AlphaGraphics West Main,LocationExtension,4342803,ADWORDS_FRONTEND,1 (888) 875-5739,"400 West Main St., Eastland, TX, US, 76448",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
North Central TX,43949733,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 875-5739,false,MobileExtension,US,5844453,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
North Central TX,43949733,Alpha Graphics,LocationExtension,5946333,ADWORDS_FRONTEND,(888) 875-5739,"400 West Main St, Eastland, TX, US, 76448",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
North Central TX,43949823,AlphaGraphics West Main,LocationExtension,4342713,ADWORDS_FRONTEND,1 (888) 875-5739,"400 West Main St., Eastland, TX, US, 76448",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
North Central TX,43949823,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 875-5739,false,MobileExtension,US,5844363,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
North Central TX,43949823,Alpha Graphics,LocationExtension,5946243,ADWORDS_FRONTEND,(888) 875-5739,"400 West Main St, Eastland, TX, US, 76448",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
San Diego - San Marcos,57830005,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 211-4103,false,MobileExtension,US,21459805,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
San Diego - San Marcos,57830005,AlphaGraphics,LocationExtension,21459925,ADWORDS_FRONTEND,(888) 211-4103,"100 N Rancho Santa Fe Rd, San Marcos, CA, US, 92069",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
San Diego - San Marcos,57830005,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 211-4103,false,MobileExtension,US,179580445,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
San Diego - San Marcos,57830125,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 211-4103,false,MobileExtension,US,21460045,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
San Diego - San Marcos,57830125,AlphaGraphics,LocationExtension,21460165,ADWORDS_FRONTEND,(888) 211-4103,"100 N Rancho Santa Fe Rd, San Marcos, CA, US, 92069",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
San Diego - San Marcos,57830125,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 211-4103,false,MobileExtension,US,179580325,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
New York,107436446,AlphaGraphics New York City,LocationExtension,314522246,ADWORDS_FRONTEND,(888) 382-5573,"200 West 37th St, New York, NY, US, 10018",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
New York,107436446,AlphaGraphics NYC,LocationExtension,314522366,ADWORDS_FRONTEND,(888) 382-5573,"200 West 37th St, New York, NY, US, 10018",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
New York,107436446,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 382-5573,false,MobileExtension,US,314522486,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
New York,107436446,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 382-5573,false,MobileExtension,US,334905326,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
New York,107436566,AlphaGraphics NYC,LocationExtension,314522366,ADWORDS_FRONTEND,(888) 382-5573,"200 West 37th St, New York, NY, US, 10018",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
New York,107436566,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 382-5573,false,MobileExtension,US,314522486,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
New York,107436566,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 382-5573,false,MobileExtension,US,334905326,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Billings,129713129,AlphaGraphics Billings,LocationExtension,227339969,ADWORDS_FRONTEND,(888) 420-0744,"3413 Gabel Road, Billings, MT, US, 59102",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Billings,129713129,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 420-0744,false,MobileExtension,US,227340089,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Billings,129713249,AlphaGraphics Billings,LocationExtension,227339969,ADWORDS_FRONTEND,(888) 420-0744,"3413 Gabel Road, Billings, MT, US, 59102",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Billings,129713249,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 420-0744,false,MobileExtension,US,227340089,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
